Date,Location,Zip Code,High Temperature,Low Temperature,Precipitation,Snowfall,Snow Depth
4/15/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,46,35,0.01,0,0
4/16/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,61,33,0,0,0
4/17/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,60,33,0,0,0
4/18/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,63,32,0,0,0
4/19/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,41,29,0,0,0
4/20/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,42,23,0,0,0
4/21/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,44,21,0,0,0
4/22/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,62,30,0,0,0
4/23/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,55,44,0,0,0
4/24/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,46,31,0,0,0
4/25/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,45,26,0.02,0,0
4/26/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,60,40,0,0,0
4/27/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,66,42,0.18,0,0
4/28/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,58,42,0.02,0,0
4/29/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,69,40,0,0,0
4/30/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,62,42,0,0,0
5/1/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,91,50,0,0,0
5/2/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,85,57,0.43,0,0
5/3/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,65,49,0.16,0,0
5/4/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,59,39,0,0,0
5/5/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,59,36,0.19,0,0
5/6/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,58,37,0,0,0
5/7/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,57,36,0,0,0
5/8/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,52,34,0,0,0
5/9/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,64,36,0,0,0
5/10/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,56,38,0,0,0
5/11/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,60,33,0,0,0
5/12/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,68,35,0,0,0
5/13/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,69,41,0,0,0
5/14/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,67,42,0.01,0,0
5/15/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,72,49,0,0,0
5/16/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,71,50,0,0,0
5/17/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,77,46,0,0,0
5/18/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,68,51,0.15,0,0
5/19/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,69,61,0.04,0,0
5/20/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,70,64,0.65,0,0
5/21/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,76,65,0.53,0,0
5/22/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,78,63,0,0,0
5/23/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,75,66,0.56,0,0
5/24/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,82,65,0,0,0
5/25/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,86,63,0,0,0
5/26/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,67,53,0,0,0
5/27/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,53,40,1,0,0
5/28/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,56,37,0.07,0,0
5/29/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,62,39,0,0,0
5/30/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,58,46,0.3,0,0
5/31/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,73,46,0.01,0,0
6/1/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,77,49,0,0,0
6/2/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,81,55,0,0,0
6/3/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,88,58,0,0,0
6/4/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,93,67,0,0,0
6/5/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,95,69,0,0,0
6/6/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,89,68,0,0,0
6/7/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,91,68,0,0,0
6/8/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,91,68,0,0,0
6/9/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,92,69,0,0,0
6/10/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,95,69,0,0,0
6/11/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,89,71,0,0,0
6/12/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,83,63,0,0,0
6/13/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,91,58,0,0,0
6/14/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,84,57,0,0,0
6/15/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,80,57,0,0,0
6/16/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,84,56,0,0,0
6/17/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,91,67,0.05,0,0
6/18/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,88,60,0,0,0
6/19/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,80,58,0,0,0
6/20/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,81,56,0.82,0,0
6/21/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,66,46,0,0,0
6/22/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,75,47,0,0,0
6/23/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,83,55,0,0,0
6/24/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,90,71,0,0,0
6/25/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,84,67,0,0,0
6/26/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,72,63,0.31,0,0
6/27/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,80,58,0,0,0
6/28/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,82,63,0.13,0,0
6/29/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,82,64,0.15,0,0
6/30/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,84,62,0,0,0
7/1/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,86,61,0,0,0
7/2/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,82,59,0,0,0
7/3/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,83,57,0,0,0
7/4/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,87,65,0,0,0
7/5/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,91,70,0,0,0
7/6/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,88,67,1.33,0,0
7/7/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,68,58,0.62,0,0
7/8/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,73,58,0,0,0
7/9/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,73,57,0.07,0,0
7/10/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,73,58,0,0,0
7/11/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,80,56,0,0,0
7/12/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,80,55,0,0,0
7/13/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,82,58,0,0,0
7/14/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,70,63,0.93,0,0
7/15/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,77,59,0,0,0
7/16/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,81,57,0,0,0
7/17/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,83,58,0,0,0
7/18/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,82,57,0,0,0
7/19/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,85,56,0,0,0
7/20/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,86,64,0,0,0
7/21/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,78,66,0,0,0
7/22/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,84,67,0.02,0,0
7/23/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,87,67,0,0,0
7/24/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,87,64,0.16,0,0
7/25/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,86,61,0,0,0
7/26/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,86,64,0,0,0
7/27/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,88,68,0.56,0,0
7/28/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,84,66,0.15,0,0
7/29/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,85,66,0,0,0
7/30/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,72,60,0.02,0,0
7/31/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,81,57,0.27,0,0
8/1/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,76,57,0,0,0
8/2/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,78,53,0,0,0
8/3/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,79,54,0,0,0
8/4/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,80,56,0,0,0
8/5/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,74,63,0.02,0,0
8/6/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,83,63,0.01,0,0
8/7/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,81,65,0.65,0,0
8/8/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,79,67,0.81,0,0
8/9/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,82,65,0.01,0,0
8/10/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,86,64,0.01,0,0
8/11/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,84,60,0,0,0
8/12/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,80,58,0,0,0
8/13/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,76,53,0,0,0
8/14/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,80,51,0,0,0
8/15/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,78,52,0,0,0
8/16/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,78,53,0,0,0
8/17/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,81,55,0,0,0
8/18/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,84,61,0,0,0
8/19/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,84,61,0,0,0
8/20/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,83,63,0.61,0,0
8/21/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,72,54,0.08,0,0
8/22/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,74,50,0.01,0,0
8/23/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,81,63,0,0,0
8/24/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,74,65,0.53,0,0
8/25/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,85,61,0,0,0
8/26/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,73,60,0.35,0,0
8/27/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,74,66,3.51,0,0
8/28/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,79,65,0,0,0
8/29/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,77,59,0.14,0,0
8/30/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,82,55,0,0,0
8/31/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,78,58,0,0,0
9/1/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,75,55,0,0,0
9/2/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,69,52,0,0,0
9/3/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,62,58,1.05,0,0
9/4/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,74,57,0,0,0
9/5/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,78,54,0,0,0
9/6/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,77,49,0,0,0
9/7/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,76,54,0,0,0
9/8/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,73,51,0.02,0,0
9/9/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,74,50,0,0,0
9/10/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,78,50,0,0,0
9/11/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,83,59,0,0,0
9/12/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,68,53,0,0,0
9/13/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,73,51,0.06,0,0
9/14/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,71,53,0.03,0,0
9/15/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,76,47,0,0,0
9/16/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,82,58,0,0,0
9/17/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,71,46,0.01,0,0
9/18/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,77,41,0,0,0
9/19/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,86,61,0,0,0
9/20/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,81,56,0.38,0,0
9/21/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,68,48,0,0,0
9/22/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,67,43,0,0,0
9/23/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,72,43,0,0,0
9/24/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,66,43,0.08,0,0
9/25/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,70,39,0,0,0
9/26/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,85,46,0,0,0
9/27/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,79,52,0,0,0
9/28/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,78,51,0,0,0
9/29/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,84,53,0,0,0
9/30/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,84,57,0,0,0
10/1/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,83,58,0.06,0,0
10/2/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,75,60,0,0,0
10/3/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,68,53,0.02,0,0
10/4/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,68,50,0,0,0
10/5/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,70,48,0,0,0
10/6/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,75,53,0,0,0
10/7/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,64,58,0.35,0,0
10/8/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,73,59,0.28,0,0
10/9/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,79,58,0,0,0
10/10/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,75,51,0,0,0
10/11/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,61,48,0,0,0
10/12/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,66,53,0,0,0
10/13/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,62,50,0.15,0,0
10/14/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,61,42,0,0,0
10/15/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,58,37,0,0,0
10/16/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,61,35,0,0,0
10/17/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,68,37,0,0,0
10/18/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,74,40,0,0,0
10/19/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,74,43,0,0,0
10/20/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,65,50,0.02,0,0
10/21/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,51,32,0.01,0,0
10/22/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,49,30,0,0,0
10/23/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,51,28,0,0,0
10/24/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,46,34,0,0,0
10/25/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,53,34,0,0,0
10/26/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,56,32,0,0,0
10/27/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,53,45,0.05,0,0
10/28/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,47,43,0.68,0,0
10/29/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,53,39,0.01,0,0
10/30/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,57,36,0,0,0
10/31/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,48,31,0,0,0
11/1/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,41,28,0,0,0
11/2/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,43,26,0,0,0
11/3/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,43,23,0,0,0
11/4/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,51,28,0,0,0
11/5/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,55,34,0,0,0
11/6/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,67,39,0,0,0
11/7/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,62,41,0,0,0
11/8/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,60,39,0,0,0
11/9/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,56,33,0,0,0
11/10/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,53,31,1.42,0,0
11/11/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,49,33,0.38,0,0
11/12/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,40,31,0.05,0.3,0
11/13/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,33,29,0.03,0.3,0
11/14/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,34,26,0,0,0
11/15/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,36,26,0,0,0
11/16/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,45,26,0,0,0
11/17/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,43,26,0,0,0
11/18/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,30,18,0,0,0
11/19/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,37,16,0,0,0
11/20/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,48,30,0,0,0
11/21/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,40,18,0,0,0
11/22/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,31,13,0,0,0
11/23/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,50,22,0,0,0
11/24/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,52,30,0,0,0
11/25/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,30,11,0,0,0
11/26/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,33,11,0,0,0
11/27/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,42,25,0,0,0
11/28/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,39,21,0,0,0
11/29/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,54,29,0,0,0
11/30/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,45,27,0.01,0,0
12/1/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,49,35,0.21,0,0
12/2/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,49,36,0.06,0,0
12/3/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,48,30,0,0,0
12/4/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,33,27,0,0,0
12/5/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,35,28,0,0,0
12/6/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,28,2,0,0,0
12/7/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,18,4,0.07,2.4,0
12/8/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,24,4,0,0,2
12/9/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,40,24,0.01,0,1
12/10/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,31,27,0.55,6.5,0
12/11/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,27,21,0.08,0.9,7
12/12/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,39,23,0,0,7
12/13/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,40,22,0,0,5
12/14/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,42,28,0,0,4
12/15/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,64,37,0.16,0,2
12/16/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,37,18,0,0,0
12/17/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,23,14,0,0,0
12/18/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,22,14,0,0.2,0
12/19/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,27,12,0,0,0
12/20/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,31,8,0,0,0
12/21/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,25,8,0,0,0
12/22/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,27,5,0,0,0
12/23/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,41,25,0,0,0
12/24/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,41,28,0,0,0
12/25/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,32,17,0,0,0
12/26/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,32,12,0.05,0.5,0
12/27/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,33,11,0.01,0,0
12/28/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,24,1,0.21,2.5,0
12/29/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,11,-10,0,0,2
12/30/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,25,4,0,0.1,2
12/31/2021,ROCHESTER INTERNATIONAL AIRPORT,55904,26,6,0,0,2
1/1/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,6,-10,0,0,2
1/2/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,2,-16,0,0,2
1/3/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,20,0,0,0,2
1/4/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,29,15,0,0,2
1/5/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,15,3,0.02,0.4,2
1/6/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,3,-10,0.01,0.1,2
1/7/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,7,-13,0,0,2
1/8/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,26,7,0,0,2
1/9/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,10,-4,0,0,2
1/10/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,6,-8,0,0,2
1/11/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,39,3,0,0,2
1/12/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,42,29,0,0,1
1/13/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,38,26,0,0,1
1/14/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,29,12,0.44,4.1,0
1/15/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,15,-3,0,0,4
1/16/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,25,3,0,0,4
1/17/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,26,18,0,0,4
1/18/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,36,10,0,0,4
1/19/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,10,-6,0,0,3
1/20/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,1,-15,0,0,3
1/21/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,15,-15,0.02,0.3,3
1/22/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,24,9,0.25,3,3
1/23/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,10,-10,0.02,0.2,6
1/24/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,16,-7,0.06,0.6,6
1/25/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,-2,-17,0,0,6
1/26/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,20,-21,0,0,6
1/27/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,30,5,0.01,0,6
1/28/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,12,-9,0,0,6
1/29/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,20,7,0,0,5
1/30/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,22,7,0,0,5
1/31/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,31,8,0,0,5
2/1/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,34,3,0,0,5
2/2/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,8,-3,0,0,5
2/3/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,5,-10,0,0,5
2/4/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,8,-9,0.01,0,5
2/5/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,20,-11,0,0,5
2/6/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,30,2,0,0,5
2/7/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,17,-6,0,0,5
2/8/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,37,13,0,0,4
2/9/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,34,21,0,0,4
2/10/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,38,12,0.05,0.3,4
2/11/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,37,5,0,0.3,3
2/12/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,6,-5,0.01,0.2,3
2/13/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,6,-5,0.03,0.4,3
2/14/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,17,3,0,0.1,3
2/15/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,35,11,0,0,3
2/16/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,37,19,0,0,3
2/17/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,19,0,0,0,3
2/18/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,38,2,0.01,0.2,3
2/19/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,21,-2,0,0,3
2/20/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,47,21,0,0,2
2/21/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,31,17,0.01,0,0
2/22/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,17,1,0.16,2.6,0
2/23/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,7,-5,0,0,3
2/24/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,14,0,0.13,2.3,3
2/25/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,14,-3,0,0,5
2/26/2022,ROCHESTER INTERNATIONAL AIRPORT,55904,28,1,0,0,5
